sim_time_ns,instance_id,npu_used_bytes,npu_total_bytes,cpu_used_bytes,cpu_total_bytes,cxl_used_bytes,cxl_total_bytes,npu_prefix_tokens,storage_prefix_tokens,evictable_tokens,protected_tokens,npu_hit_total,storage_hit_total,npu_hit_interval,storage_hit_interval,npu_hit_rate_interval,prompt_throughput,gen_throughput,evict_npu_to_cpu_bytes_total,load_cpu_to_npu_bytes_total,evict_npu_to_cxl_bytes_total,load_cxl_to_npu_bytes_total,evict_npu_prefix_bytes_total,evict_storage_prefix_bytes_total,prefix_load_storage_to_npu_bytes_total
12000000000,0,17159430144,17179869184,41943040,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,58720256,16777216,0,0,0,0,0
12500000000,0,17161527296,17179869184,41943040,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,58720256,16777216,0,0,0,0,0
13000000000,0,17163624448,17179869184,41943040,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,58720256,16777216,0,0,0,0,0
13500000000,0,17167818752,17179869184,41943040,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,58720256,16777216,0,0,0,0,0
14000000000,0,17169915904,17179869184,41943040,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,58720256,16777216,0,0,0,0,0
14500000000,0,17172013056,17179869184,41943040,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,58720256,16777216,0,0,0,0,0
15000000000,0,17174110208,17179869184,41943040,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,58720256,16777216,0,0,0,0,0
15500000000,0,17176207360,17179869184,41943040,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,58720256,16777216,0,0,0,0,0
16000000000,0,17178304512,17179869184,41943040,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,58720256,16777216,0,0,0,0,0
16500000000,0,17144750080,17179869184,142606336,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,201326592,58720256,0,0,0,0,0
17000000000,0,17159430144,17179869184,142606336,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,201326592,58720256,0,0,0,0,0
17500000000,0,17098612736,17179869184,142606336,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,201326592,58720256,0,0,0,0,0
18000000000,0,17157332992,17179869184,142606336,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,201326592,58720256,0,0,0,0,0
18500000000,0,17104904192,17179869184,142606336,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,201326592,58720256,0,0,0,0,0
19000000000,0,17136361472,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,201326592,201326592,0,0,0,0,0
19500000000,0,17178304512,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,201326592,201326592,0,0,0,0,0
20000000000,0,17151041536,17179869184,31457280,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,232783872,201326592,0,0,0,0,0
20500000000,0,17157332992,17179869184,31457280,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,232783872,201326592,0,0,0,0,0
21000000000,0,17165721600,17179869184,31457280,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,232783872,201326592,0,0,0,0,0
21500000000,0,17176207360,17179869184,31457280,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,232783872,201326592,0,0,0,0,0
22000000000,0,17159430144,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,232783872,232783872,0,0,0,0,0
22500000000,0,17172013056,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,232783872,232783872,0,0,0,0,0
23000000000,0,17178304512,17179869184,4194304,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,236978176,232783872,0,0,0,0,0
23500000000,0,17094418432,17179869184,146800640,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,379584512,232783872,0,0,0,0,0
24000000000,0,17178304512,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,379584512,379584512,0,0,0,0,0
24500000000,0,17117487104,17179869184,90177536,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,469762048,379584512,0,0,0,0,0
25000000000,0,17140555776,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,469762048,469762048,0,0,0,0,0
25500000000,0,17130070016,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,469762048,469762048,0,0,0,0,0
26000000000,0,17178304512,17179869184,14680064,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,484442112,469762048,0,0,0,0,0
26500000000,0,17098612736,17179869184,96468992,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,566231040,469762048,0,0,0,0,0
27000000000,0,17100709888,17179869184,96468992,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,566231040,469762048,0,0,0,0,0
27500000000,0,17102807040,17179869184,96468992,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,566231040,469762048,0,0,0,0,0
28000000000,0,17104904192,17179869184,96468992,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,566231040,469762048,0,0,0,0,0
28500000000,0,17109098496,17179869184,96468992,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,566231040,469762048,0,0,0,0,0
29000000000,0,17111195648,17179869184,96468992,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,566231040,469762048,0,0,0,0,0
29500000000,0,17178304512,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,566231040,566231040,0,0,0,0,0
30000000000,0,17121681408,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
30500000000,0,17167818752,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
31000000000,0,17155235840,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
31500000000,0,17083932672,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
32000000000,0,17090224128,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
32500000000,0,16666599424,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
33000000000,0,16565936128,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
33500000000,0,16570130432,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
34000000000,0,16591101952,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
34500000000,0,16547061760,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
35000000000,0,16452689920,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
35500000000,0,16471564288,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
36000000000,0,16486244352,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
36500000000,0,16383483904,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
37000000000,0,16312180736,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
37500000000,0,16150700032,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
38000000000,0,16156991488,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
38500000000,0,16161185792,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
39000000000,0,16167477248,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
39500000000,0,16112951296,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
40000000000,0,16117145600,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
40500000000,0,16119242752,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
41000000000,0,16121339904,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
41500000000,0,16123437056,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
42000000000,0,16125534208,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
42500000000,0,16129728512,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
43000000000,0,16131825664,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
43500000000,0,16133922816,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
44000000000,0,16136019968,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
44500000000,0,16138117120,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
45000000000,0,16140214272,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
45500000000,0,16144408576,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
46000000000,0,16146505728,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
46500000000,0,16148602880,17179869184,0,137438953472,0,549755813888,0,0,0,0,0,0,0,0,0.00,0,0,666894336,666894336,0,0,0,0,0
