instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL,npu_cache_hit,storage_cache_hit,prefix_cache_hit,tier_reload_source,evict_npu_to_cpu_bytes,evict_npu_to_cxl_bytes,load_cpu_to_npu_bytes,load_cxl_to_npu_bytes,tier_transition_bytes_total
0,21,meta-llama/Llama-3.1-8B,301,436,1933551206,6812511939,4878960733,17975554,88204596,35751911,"[118043521, 42936682, 27088051, 27088051, 28895629, 51476100, 27218200, 30751195, 27276468, 27276468, 30497428, 27680923, 27680923, 30572150, 98152021, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 32956438, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 27763985, 27763985, 27763985, 27763985, 201438401, 42567499, 33481036, 28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 104909098, 28193675, 28193675, 28193675, 81147870, 28272208, 28272208, 26822699, 26822699, 28107904, 28107904, 28107904, 28107904, 28107904, 26822699, 26822699, 53667311, 26851204, 26640156, 350960766, 27764953, 27764953, 27764953, 29924319, 27761521, 27761521, 27761521, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576]",0,0,0,NPU,0,0,0,0,0
0,27,meta-llama/Llama-3.1-8B,34,158,2322894048,6812511939,4489617891,21607988,52359183,36075274,"[27276468, 27276468, 30497428, 27680923, 27680923, 30572150, 98152021, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 32956438, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 27763985, 27763985, 27763985, 27763985, 201438401, 42567499, 33481036, 28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 104909098, 28193675, 28193675, 28193675, 81147870, 28272208, 28272208, 81753302, 28107904, 28107904, 28107904, 28107904, 26822699, 26822699, 53667311, 26851204, 377600922, 27764953, 27764953, 27764953, 29924319, 27761521, 27761521, 27761521, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576]",0,0,0,NPU,0,0,0,0,0
0,10,meta-llama/Llama-3.1-8B,6,180,1029050004,6975908499,5946858495,14316081,42064227,34131758,"[25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 28808832, 25776272, 25776272, 25776272, 25776272, 25776272, 25776272, 29496582, 27555404, 69717978, 96123413, 51256885, 32012743, 26675277, 26675277, 28558674, 70229042, 118043521, 42936682, 27088051, 27088051, 28895629, 51476100, 27218200, 30751195, 27276468, 27276468, 30497428, 27680923, 27680923, 30572150, 98152021, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 32956438, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 27763985, 27763985, 27763985, 27763985, 201438401, 42567499, 33481036, 28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 25830947, 79078151, 28193675, 28193675, 28193675, 26360054, 26515608, 28272208, 28272208, 28272208, 26822699, 26822699, 28107904, 28107904, 28107904, 28107904, 28107904, 26822699, 26822699, 25802576, 27864735, 26851204, 26640156, 350960766, 27764953, 27764953, 27764953, 29924319, 27761521, 27761521, 27761521, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760]",0,0,0,NPU,0,0,0,0,0
0,23,meta-llama/Llama-3.1-8B,107,259,2013730478,7301147895,5287417417,8025324,126068845,34181116,"[42936682, 27088051, 27088051, 28895629, 51476100, 27218200, 30751195, 27276468, 27276468, 30497428, 27680923, 27680923, 30572150, 98152021, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 32956438, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 27763985, 27763985, 27763985, 27763985, 201438401, 42567499, 33481036, 28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 104909098, 28193675, 28193675, 28193675, 81147870, 28272208, 28272208, 26822699, 26822699, 28107904, 28107904, 28107904, 28107904, 28107904, 26822699, 26822699, 53667311, 26851204, 26640156, 350960766, 27764953, 27764953, 27764953, 29924319, 27761521, 27761521, 27761521, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283]",0,0,0,NPU,0,0,0,0,0
0,29,meta-llama/Llama-3.1-8B,16,153,2417400904,7301147895,4883746991,12405263,42902691,35594443,"[27680923, 27680923, 30572150, 98152021, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 32956438, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 27763985, 27763985, 27763985, 27763985, 201438401, 42567499, 33481036, 28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 104909098, 28193675, 28193675, 28193675, 81147870, 28272208, 28272208, 81753302, 28107904, 28107904, 28107904, 28107904, 107312709, 26851204, 377600922, 27764953, 27764953, 27764953, 29924319, 27761521, 27761521, 27761521, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283]",0,0,0,NPU,0,0,0,0,0
0,37,meta-llama/Llama-3.1-8B,43,156,3382628210,7381627683,3998999473,41954980,75436016,35031816,"[28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 104909098, 28193675, 28193675, 28193675, 81147870, 28272208, 28272208, 81753302, 28107904, 28107904, 28107904, 28107904, 107312709, 404452126, 27764953, 27764953, 27764953, 29924319, 27761521, 27761521, 27761521, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 26859940, 26859940, 26759908]",0,0,0,NPU,0,0,0,0,0
0,31,meta-llama/Llama-3.1-8B,439,585,2529630331,7675623836,5145993505,16607260,114759281,34698167,"[28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 32956438, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 27763985, 27763985, 27763985, 27763985, 201438401, 42567499, 33481036, 28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 104909098, 28193675, 28193675, 28193675, 81147870, 28272208, 28272208, 81753302, 28107904, 28107904, 28107904, 28107904, 107312709, 404452126, 27764953, 27764953, 27764953, 29924319, 27761521, 27761521, 27761521, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 26859940, 26859940, 26759908, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923]",0,0,0,NPU,0,0,0,0,0
0,15,meta-llama/Llama-3.1-8B,270,457,1622246507,7942575866,6320329359,67977984,164101397,33097999,"[51256885, 32012743, 26675277, 26675277, 28558674, 70229042, 118043521, 42936682, 27088051, 27088051, 28895629, 51476100, 27218200, 30751195, 27276468, 27276468, 30497428, 27680923, 27680923, 30572150, 98152021, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 32956438, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 27763985, 27763985, 27763985, 27763985, 201438401, 42567499, 33481036, 28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 25830947, 79078151, 28193675, 28193675, 28193675, 26360054, 26515608, 28272208, 28272208, 28272208, 26822699, 26822699, 28107904, 28107904, 28107904, 28107904, 28107904, 26822699, 26822699, 25802576, 27864735, 26851204, 26640156, 350960766, 27764953, 27764953, 27764953, 29924319, 27761521, 27761521, 27761521, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 26859940, 26859940, 26759908, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26695203, 26695203, 26695203, 26695203, 26695203, 26695203, 26695203, 26695203, 26695203, 26695203]",0,0,0,NPU,0,0,0,0,0
0,7,meta-llama/Llama-3.1-8B,50,269,811936853,7969191687,7157254834,23506344,52493087,32590650,"[25354389, 25354389, 27342271, 25221274, 25221274, 25221274, 25221274, 27748146, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 28808832, 25776272, 25776272, 25776272, 25776272, 25776272, 25776272, 29496582, 27555404, 69717978, 96123413, 51256885, 32012743, 26675277, 26675277, 28558674, 70229042, 118043521, 42936682, 27088051, 27088051, 28895629, 51476100, 27218200, 30751195, 27276468, 27276468, 30497428, 27680923, 27680923, 30572150, 98152021, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 32956438, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 27763985, 27763985, 27763985, 27763985, 201438401, 42567499, 33481036, 28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 25830947, 79078151, 28193675, 28193675, 28193675, 26360054, 26515608, 28272208, 28272208, 28272208, 26822699, 26822699, 28107904, 28107904, 28107904, 28107904, 28107904, 26822699, 26822699, 25802576, 27864735, 26851204, 26640156, 350960766, 27764953, 27764953, 27764953, 29924319, 27761521, 27761521, 27761521, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 26859940, 26859940, 26759908, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26695203, 26695203, 26695203, 26695203, 26695203, 26695203, 26695203, 26695203, 26695203, 26695203, 26615821]",0,0,0,NPU,0,0,0,0,0
0,9,meta-llama/Llama-3.1-8B,21,242,1026970074,8234721887,7207751813,16396011,44144157,32561852,"[25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 25739486, 28808832, 25776272, 25776272, 25776272, 25776272, 25776272, 25776272, 29496582, 27555404, 69717978, 96123413, 51256885, 32012743, 26675277, 26675277, 28558674, 70229042, 118043521, 42936682, 27088051, 27088051, 28895629, 51476100, 27218200, 30751195, 27276468, 27276468, 30497428, 27680923, 27680923, 30572150, 98152021, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 32956438, 28111936, 28111936, 28111936, 28111936, 28111936, 27763985, 27763985, 27763985, 27763985, 27763985, 27763985, 201438401, 42567499, 33481036, 28417079, 28417079, 192591744, 31063928, 28680716, 28680716, 28680716, 28501850, 28501850, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 28422327, 25830947, 79078151, 28193675, 28193675, 28193675, 26360054, 26515608, 28272208, 28272208, 28272208, 26822699, 26822699, 28107904, 28107904, 28107904, 28107904, 28107904, 26822699, 26822699, 25802576, 27864735, 26851204, 26640156, 350960766, 27764953, 27764953, 27764953, 29924319, 27761521, 27761521, 27761521, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27764953, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27773145, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27685307, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576, 27512576, 27232760, 27232760, 27232760, 27232760, 27232760, 27232760, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 27103283, 26859940, 26859940, 26759908, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26726923, 26695203, 26695203, 26695203, 26695203, 26695203, 26695203, 26695203, 26695203, 26695203, 26695203, 26615821, 26553020, 26553020, 26553020, 26553020, 26553020, 26553020, 26553020, 26553020, 26553020, 26553020]",0,0,0,NPU,0,0,0,0,0
